value,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi3v,Chi4n,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumHDonors,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_oxime,fr_para_hydroxylation,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,MACCS_8,MACCS_11,MACCS_19,MACCS_22,MACCS_23,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_33,MACCS_34,MACCS_36,MACCS_37,MACCS_38,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_52,MACCS_53,MACCS_54,MACCS_56,MACCS_57,MACCS_62,MACCS_63,MACCS_66,MACCS_70,MACCS_71,MACCS_72,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_79,MACCS_80,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_102,MACCS_103,MACCS_104,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_125,MACCS_126,MACCS_128,MACCS_129,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166
-5.698970004,16.98666532,0,-5.4277535,0.278514356,45.17647059,488.186,1,0.789861885,1.294117647,2.5,25.54782664,10.07656266,2.238501027,-2.195762244,2.265764327,-2.327991181,6.455258303,0.064942196,2.886811545,0.00000204,983.9513683,9.446731706,7.38821585,0.78,29.08867344,12.20793278,17.23524971,0,0,59.11457207,9.589074368,4.390415048,0,0,25.49659904,56.594876,16.74788698,13.92666351,102.1827349,19.38918702,0,0,28.58369908,63.82827511,6.606881965,0,68.90139527,4.390415048,0,7.822697123,45.76020366,18.67786981,28.58369908,46.45449809,0,0,147.02,66.17030013,34.15400065,4.390415048,77.73946026,18.41474778,0,18.22806032,20.7712116,0,4.523747162,0,31.9926916,0,46.55953349,22.76218605,-6.028148088,-3.055010032,0,3.535396031,3.799993337,-5.4277535,0.727272727,8,4,0,4,0,8,0,2,0,4,3,0,3,0,0,4,-5.2433,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
-5.962573502,16.85906329,0.067556453,-1.980464026,0.667213497,52.53571429,363.235,0.389712416,0.189906192,1.321428571,2.642857143,19.14766045,9.443439194,2.749819866,-2.621825242,2.701616833,-2.69037262,6.009344412,-0.219090172,2.842931477,1.837691879,804.7488255,8.791253205,7.26103317,-1.37,15.31958218,12.20793278,17.23524971,0,0,0,9.589074368,4.390415048,0,0,25.49659904,56.594876,16.74788698,6.103966388,29.2990716,11.56648989,0,0,28.58369908,63.82827511,6.606881965,0,0,4.390415048,0,0,50.86673106,9.589074368,28.58369908,46.45449809,0,0,94.83,52.42969696,24.90865655,4.390415048,18.12197262,24.8355694,0,12.15204021,26.84723171,0,0,0,16.85906329,0,24.38037654,31.96344206,-5.169115699,-2.119133575,0,4.439214382,4.479486345,0,0.727272727,5,4,0,4,0,8,0,3,0,2,3,0,3,0,0,4,1.8957,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
-6.70333481,12.50591128,0,-1.224212963,0.299374829,14.59259259,366.195,1,0.872360255,0.740740741,1.888888889,25.54782664,10.07656266,2.238501027,-2.195762244,2.265764327,-2.327991181,6.455258303,0.064942196,2.88456947,0.00000105,1012.487763,4.656721943,3.636718124,-1.47,19.6867807,11.49902367,5.601050811,0,0,65.08387735,0,4.794537184,0,11.49902367,42.46456948,18.19910121,16.69035448,5.563451492,83.59588995,5.969305288,0,0,0,5.601050811,0,22.99804733,74.06448981,0,22.99804733,0,5.969305288,10.33791376,0,27.04834315,0,0,81.65,11.5703561,15.00759197,0,82.1126194,22.25380597,0,24.26546827,24.26546827,12.13273414,0,9.473725908,11.65470498,0,12.50591128,23.56814626,1.034949924,-0.334741224,15.82102878,0,0,0,0.05,5,0,2,2,0,0,0,0,2,0,0,0,0,1,0,5,-3.5902,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1
-5.879426069,11.97251645,0.055887494,-1.402909921,0.409833155,11.46875,408.292,0.476510035,0.354121269,1.15625,2.40625,16.36739861,9.979941096,2.306103624,-2.159128541,2.303210196,-2.216577353,5.878166541,0.060235383,3.420930521,1.703735289,1268.311582,5.094938396,3.616316794,-4.11,14.78015444,17.1193833,11.51833249,0,0,5.969305288,0,14.87719751,0,5.098681808,55.10987223,47.04061917,12.1082079,0,15.00759197,12.04532539,0,30.17521198,0,25.99328162,0,22.51475897,0,0,0,0,46.35757205,12.14580722,0,41.41772356,0,28.59077908,129.81,11.5703561,15.00759197,0,17.9326124,11.648809,22.25380597,19.92349451,4.567099648,48.53093655,32.18704801,0,1.547398281,0,16.28687893,34.26241343,2.313679957,-0.204009116,15.53755543,1.483855172,7.022227915,0,0.173913043,9,0,0,0,2,0,0,3,2,7,0,0,0,0,0,4,3.3471,0,1,0,1,6,0,1,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
-4.609064893,12.58934697,0.264793976,-1.257037037,0.71229081,16.36666667,402.322,0.47807075,0.328065864,1,2.266666667,32.13347478,9.876180482,2.268445266,-2.266269454,2.396753665,-2.26513973,7.120267745,-0.133714396,3.152302725,0.000000275,1007.719372,6.093622461,3.700673138,-3.03,15.11296452,0,5.783244946,0,0,11.93861058,4.794537184,9.589074368,0,11.33678588,29.8385728,48.03575258,37.22582614,4.877147194,24.59666634,34.63174593,0,4.899909731,0,19.26246487,20.13718479,0,0,0,0,11.33678588,52.97200484,16.00989599,0,39.2036821,0,5.57310453,94.91,11.93861058,14.38361155,0,5.783244946,18.57286184,30.80830325,27.83656354,11.33678588,6.066367068,41.59311276,10.21305479,0,1.591585386,35.02011574,17.68596372,6.46767054,-2.249280098,10.57800028,3.845561146,2.211145125,2.182571492,0.260869565,6,1,1,2,1,0,0,2,2,2,0,1,1,0,0,4,3.7262,2,0,0,0,0,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
-5.772113295,11.50371352,0.025618544,-1.219679189,0.263437293,13.1,290.192,0.480086286,0.322470707,1.2,2.25,32.11686749,10.13607363,2.204003734,-2.157158002,1.96831684,-2.487973311,7.798557957,-0.138629194,2.384622424,4.208861414,389.1892185,2.612877016,1.156599984,-1.81,26.58029947,18.62843806,0,11.81435946,0,11.93861058,19.17814874,0,12.62878915,0,0,6.420821623,12.17367523,0,29.39120353,36.38175918,0,10.63357721,5.733667477,24.9253249,12.29761001,0,16.36724469,0,0,12.62878915,58.3473165,19.17814874,0,12.84164325,0,0,158.82,42.3814081,19.17814874,0,18.59449685,0,0,0,0,0,23.26236636,15.94672227,0,3.873779569,43.74211822,21.36624676,5.229708173,-3.704065685,-2.150671899,-0.234962233,-0.566597345,0,0.6,9,0,0,0,0,2,0,6,0,9,0,0,0,0,0,0,-2.2061,2,0,0,0,0,0,2,4,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
-5.251811973,10.67984072,0.177233599,-0.177233599,0.567315994,25.13043478,284.229,0.507497006,0.127411355,1.260869565,2.782608696,16.50490146,9.676543722,2.446697334,-2.461476126,2.529415945,-2.447532358,5.534926886,0.010710087,2.455005464,1.989175886,612.512739,5.595564944,4.302686489,-1.44,9.843390349,17.10007448,0,0,0,0,0,0,0,0,31.41450508,64.15068372,17.39926358,0,9.843390349,0,0,0,5.917906046,77.73883539,0,11.49902367,4.736862954,0,11.49902367,0,10.70757821,6.420821623,5.917906046,76.84386594,0,0,29.46,0,5.106527395,0,11.51895686,11.66741788,30.57542819,30.39902089,0,6.066367068,39.83733597,4.736862954,6.362539683,0,0,10.67984072,3.456469937,2.043407539,4.130431311,9.263644703,8.813666108,0,0.619047619,2,1,1,2,0,2,0,1,1,4,0,0,0,0,2,3,5.7358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0
-5.318758763,12.7596523,0.028533094,-0.634464445,0.260821729,23.13333333,374.29,0.487079932,0.328079922,1.3,2.7,16.54126989,9.676205717,2.453558428,-2.463975227,2.533941585,-2.452980487,5.78831431,-0.136491954,2.659043532,2.061489455,808.7418896,6.780393839,4.817188825,-1.81,15.20739338,23.14191531,0,0,0,5.969305288,0,4.794537184,0,0,45.26197948,70.06858977,17.39926358,0,14.26826309,5.969305288,0,0,17.56947957,97.62815062,0,11.49902367,15.20739338,0,11.49902367,0,17.61219693,11.21535881,11.83581209,90.69134034,0,0,61.55,6.041840829,4.794537184,0,23.40616819,11.66741788,42.55970131,18.41474778,0,13.8474744,45.90370304,15.20739338,12.51141393,0,12.7596523,0,9.41040514,1.714273924,3.584198159,8.948557418,12.65483246,0,0.653846154,4,1,1,2,0,3,0,1,1,7,0,0,0,0,3,3,5.9189,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
-6.301029996,12.53060264,0.037140443,-1.168657407,0.614448228,15.76,320.215,0.50782238,0.339675439,0.76,2,16.56656076,9.774689205,2.529622364,-2.360131529,2.563038734,-2.324099333,5.965784621,0.022394614,2.88456947,1.912405935,1002.202205,4.680958692,3.653428604,-3.47,19.6867807,22.99804733,5.601050811,0,0,5.969305288,0,4.794537184,0,0,18.19910121,30.33183534,28.82308861,5.563451492,24.48131788,5.969305288,0,0,0,5.601050811,0,22.99804733,4.736862954,0,22.99804733,0,16.18236008,10.33791376,0,27.04834315,0,0,75.99,11.5703561,15.00759197,0,11.49902367,33.75282963,0,24.26546827,24.26546827,12.13273414,0,9.473725908,11.77552131,0,12.53060264,19.66430996,1.283388133,0.408314332,16.58786363,0,0,0,0.05,5,0,2,2,0,0,0,2,2,0,0,0,0,1,0,5,3.6658,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0
-5.638272164,11.49114308,0.001805556,-0.692783683,0.485493058,11.5,242.13,0.393581287,0.279985732,1.5,2.888888889,16.51707551,10.40265976,2.109536409,-2.123172654,2.066172213,-2.230685349,5.697981947,-0.048800607,2.738081502,2.265207859,588.145787,2.349699117,1.414117021,-1.97,20.68358522,12.83478314,11.16387794,5.948339281,5.559266895,0,14.34561535,4.983978521,4.983978521,0,0,0,0,19.541084,14.94991774,17.11221722,0,19.51903521,0,12.83478314,18.94743141,0,11.29293437,5.948339281,0,0,49.04982032,11.4676797,0,0,0,11.16387794,139.28,11.66323328,4.794537184,0,37.0567979,0,0,10.89441972,0,0,14.95193556,20.68358522,6.660164399,0,21.64809516,17.71130375,5.432805545,-0.018410756,0,0.680386196,-0.614344293,0,0.444444444,9,0,0,0,2,0,0,4,2,5,0,0,0,0,0,2,-1.9709,0,2,1,0,4,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
-4.835647144,9.843953767,0.299332955,-0.498732993,0.837505792,12.84210526,238.181,0.490195023,0.126758692,1.105263158,2.631578947,16.48951615,10.11087678,2.071436052,-2.154917035,2.245590994,-2.346909975,5.876415506,0.105250359,2.424291758,1.977941782,519.6427894,2.942578642,1.938193268,-1.58,15.16017895,18.46036019,0,0,0,0,0,0,0,0,50.24567681,11.45259128,17.97282145,0,9.843390349,10.77244843,0,5.316788604,0,25.99328162,13.15163837,5.749511833,10.05365156,0,5.749511833,0,30.40397298,0,0,13.8474744,0,10.77244843,41.49,6.103966388,5.106527395,0,0,19.1934792,16.52196026,0,0,30.33183534,31.29699714,4.736862954,5.723354119,0,0,15.25838824,0,0.821015684,14.41152812,-0.498732993,4.951113499,0,0.375,3,0,0,0,0,1,0,2,0,6,0,0,0,0,1,2,2.5775,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
-4.928117993,11.89231859,0.061203704,0.061203704,0.84896719,10.64705882,212.167,0.324484605,0.238066132,1.176470588,2.176470588,16.15013763,10.09969273,2.094433567,-2.181557421,2.186220418,-2.327331479,5.932586126,-0.116793364,2.307845583,2.680267656,363.5586416,3.007185261,1.840879283,-1.35,5.316788604,0,0,5.907179729,0,0,9.694446915,0,0,0,32.0465756,38.06389019,5.687386275,6.544756406,4.794537184,11.594566,0,4.899909731,0,27.6949488,24.95105782,0,5.316788604,5.687386275,0,0,30.44135868,4.794537184,13.8474744,24.97437738,0,0,32.34,0,4.794537184,0,5.907179729,6.544756406,29.90380207,0,0,32.0465756,24.06417273,0,0,0,13.99245748,2.996990741,3.167083333,0.061203704,6.032499685,0,10.41643172,0,0.5,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,2.58374,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
-4.050609993,10.20092593,0.331018519,-0.879074074,0.610603539,8.888888889,116.075,0.477639251,0.335178235,1.222222222,2.111111111,16.36552806,10.2158578,1.960773903,-1.876559698,1.95538299,-1.930628591,5.868348678,0.069666741,1.900372628,2.981454614,203.4159526,1.020739643,0.580729834,-1.31,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,18.19910121,12.13273414,0,5.563451492,9.901064579,5.969305288,0,0,0,0,0,0,0,0,0,0,11.07583268,0,0,10.35798868,0,0,37.3,5.969305288,4.794537184,0,0,5.563451492,0,0,30.33183534,0,0,5.106527395,0,0,10.20092593,8.384814815,0.331018519,-0.879074074,8.295648148,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.3848,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0
-5.954677021,12.89260267,0.045718968,-1.771235463,0.18471661,36,576.293,0.50690696,0.228727824,0.837209302,2.23255814,16.7306021,9.949220813,2.472153367,-2.42029908,2.432403344,-2.612606931,6.023320368,-0.31825415,2.970966657,1.303996578,1319.303868,7.702311237,5.202472917,-3.25,69.27339688,71.64371809,23.57229534,6.290026729,0,0,4.794537184,0,0,0,6.066367068,24.61992283,12.13273414,26.24146752,74.06793407,5.783244946,0,0,0,80.86030977,13.71667951,28.74755917,14.21058886,0,28.74755917,0,121.7639282,14.21058886,0,35.36996538,0,0,234.29,85.65538969,45.64675634,0,34.98232045,5.563451492,6.066367068,32.23263595,6.066367068,0,0,28.42117772,33.13689164,0,12.89260267,82.24882852,0.373459863,-0.998558346,6.897092846,-15.908523,0.964214877,1.393990928,0.535714286,15,0,3,3,0,11,0,8,3,7,0,2,2,0,0,5,-1.1566,0,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
-5.879426069,11.41063768,0.029081659,-0.385733156,0.554385972,11.0625,214.12,0.393978674,0.279985732,1.625,3.1875,16.49462404,10.52551239,2.080193236,-2.03227586,2.054424086,-2.126443708,5.697929525,0.049881717,2.62103686,2.360787751,546.0876253,1.959102922,1.292710155,-1.93,15.57705783,6.730816747,11.16387794,5.948339281,5.559266895,0,14.34561535,4.983978521,4.983978521,0,0,0,0,19.541084,9.843390349,17.11221722,0,19.51903521,0,6.730816747,18.94743141,0,11.29293437,5.948339281,0,0,37.83932653,11.4676797,0,0,0,11.16387794,119.05,0,4.794537184,0,36.96888757,5.647177221,0,10.89441972,0,0,14.95193556,15.57705783,6.633219955,0,21.61090616,8.555883356,5.603646017,0.029081659,0,1.434246977,0.29968254,0,0.375,8,0,0,0,2,0,0,3,2,4,0,0,0,0,0,2,-1.3318,0,1,1,0,4,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
